idx,tweets,labels
768516580166819840,"Sport NEWS:
At least 120 people have been killed and more than
360 injured in a 6.2-magnitude quake in central
Italy,PM Matteo Renz.",[2]
768547475519000576,"Italian Earthquake: 120 Dead, Death Toll Rising: Andrew Anglin | Does the earth itself rage against the invasion? https://t.co/2Jkt9OR3jr",[2]
768558586985263104,"PM gives an update on Italy earthquake - no Aussies injured or dead - and Jones basically says, very good, now back to your super changes.",[2]
768521513318375425,"Italy Earthquake: Dozens Killed, Severe Damage in Apennines https://t.co/N15R8AoxQ8 https://t.co/i1ACZI3Tui",[2]
768527396634886144,"Italy earthquake: At least 120 dead but dozens more feared dead under rubble in two towns.
https://t.co/HQDBbE8JN0",[2]
768547054289170432,'At least six dead after 6.2 magnitude earthquake rocks central Italy',[2]
768527804405284864,@belwxz https://t.co/M2bKV9i3tP 120 deaths at the moment...,[2]
768541616571375616,"#earthquake #Amatrice #Rome ""HeartFelt"" sorry for the 120 dead and injuries victims and their families at time of such of horror",[2]
768528373249302528,Hindustan Times: No Indian casualty in Italy earthquake: Sushma Swaraj... https://t.co/UT0IGsfgo1 #NewsInTweets https://t.co/NEOoXhcOsf,[2]
768536722334363648,"Italy earthquake kills at least 120, reduces towns to rubble: The death toll stood at 120 but the number of dead and missing was 
unc...",[2]
768527706879320064,Last update. Death toll: 120. #earthquake #prayforitaly #BreakingNews,[2]
768554066146422785,Richter 6.2 earthquake hits Italy - 70+ dead: https://t.co/mh4burWbDE #fb,[2]
768515215927353345,Very tragic incident.More than 120 already dead  https://t.co/wWtqlzL39v,[2]
768517891465633793,...120 dead...350 wounded...balance of victims of the earthquake in central Italy grows...  triste,[2]
768539689716506625,Earthquake in Italy... 120 dead...,[2]
768515156997509120,OMG!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!:/ 120 People Killed In The Italy Earthquake!:/ Almost As Many Injured And HALF OF THE TOWN,[2]
768558348841000960,Italy Earthquake: At least 120 People Dead with 368 Injured https://t.co/fuCuhL2ZTW https://t.co/RaZCvkJWGT,[2]
768520049673932802,Death toll in Italian earthquake surges to 120 https://t.co/nv8i8S7aMG,[2]
768516233088135168,RT @alo_oficial: My deep affection and love to the families of all the victims and injured on the earthquake in Italy. #ItalyEarthquake ,[2]
768523558989471744,Earthquake in Italy leaves more than 70 people dead: https://t.co/RBki5PNDTr,[2]
768541933178421248,"@Hagarjunglmisra @Eugenia_Cooney 

DOZENS DEAD AFTER 6.2 EARTHQUAKE IN CENTRAL ITALY",[2]
768528974544797696,Death toll now 120 w #Italy's earthquake. 368 injured. Rescuers still working as night time approaches. Forza e preghiera per Italia. ,[2]
768520000093102081,"#BREAKING
120+ Dead in #ItalyEarthquake #Italy 
#RIP
https://t.co/gI1ieh9Bja",[2]
768546781474922496,"Several #Dead and #Injured as #Earthquake Strikes Italy
Read More at://bit.ly/2bhdGRp
#EMS #paramedic #firefighters https://t.co/MUhT1QKrYa",[2]
768518667764051968,kamaldorothy: Deaths in Italy after 6.2-magnitude quake strikes central region,[2]
768517852504596480,#ItalyEarthquake death tolls climbs to 100... https://t.co/E30rhKKFbW,[2]
768530131677831168,Death toll Rise to 38 in Earthquake in Central Italy - Death toll from a powerful earthquake that devastated a str...,[2]
768539547231723520,"""@danielkain01: ITALY MOURNS QUAKE DEAD 120 SO FAR https://t.co/7ehEZC2pyP""",[2]
768558466524995585,Wow at that earthquake hitting Italy.  120 dead RIP this is so sad,[2]
768541916040400897,"If shit gets real, those pews offer no earthquake protect and that cross is just more damage waiting to happen ",[2]
768526234674397184,#Italy #PrayforItaly #earthquake 120 dead requiescat in pace https://t.co/Os8zHs0kRO,[2]
768517044681617409,120 dead in Central Italy Earthquake. #Prayers,[2]
768555551907250177,"#ItalyEarthquake 
120 Dead, hundreds injured in Italian Earthquake. https://t.co/ZYzsgpHq3P",[2]
768518387240665088,"Italy earthquake kills 120, injures hundreds: 'There's nothing left' https://t.co/7a5qsWmGkS",[2]
768532200753168385,Over 120 dead:( #terremoto #earthquake. Heartbreaking. ,[2]
768555391231733760,It's feared up to 120 people are dead and many more injured after a massive earthquake in Italy. #ItalyEarthquake,[2]
768515208708927489,Number Of Deaths Rises To 120 In Italy Earthquakes: PM Matteo Renzi: Italian Premier Matteo Renzi says the death toll from the quake ...,[2]
768519771822362625,Italian earthquake: 120 dead 368 injured. Min 100 still missing. Specialist listening equip being used for sounds of those buried alive.,[2]
768515534602113024,#ItalyEarthquake death toll passes 70 https://t.co/9puFqjpz9q,[2]
768558330491072512,"A #man stands among damaged buildings after a strong #earthquake hit central #Italy, in #Amatrice https://t.co/GuUw3mpsWx",[2]
768540711436193792,"Death toll climbs in Amatrice, fame Spaghetti allamatriciana!
Death toll rises 120 after 6.2 #earthquake in #Italy
https://t.co/qIN8pH8S36",[2]
768534842661281792,120 dead people in the earthquake and it's still not definitive,[2]
768515143001051136,BREAKING: Death Toll Rises To 120 After Large Earthquake Strikes Central Italy - tpfnews: The death toll... https://t.co/fbpXhJMsZT,[2]
768533854147653632,"Death toll in Italy earthquake climbs to at least 120: With over 300 injured, unknown number of people trappe... https://t.co/1XJ9e1Tyks",[2]
768545046312333312,Pray for the victims of the Italy earthquake ..120 dead:(,[2]
768535958467862528,At least 120 dead and 368 injured after the earthquake in Italy. Send condolences and love to their families https://t.co/1OE7NbXksc,[2]
768547137005219840,"Italy earthquake death toll now at 120.
Dear God, why?",[2]
768514961521901568,@MCCANNTHOTS it's for an Italian teenager dead yesterday night during the earthquake,[2]
768544765952614400,"https://t.co/vVB3o2hMc4 - 21stcenturygists: 120 dead, 368 injured in a 6.2 magnitude earthquake in Italy https://t.co/hpibWFcsG1",[2]
768527170683691008,73 Dead Following 6.2 Magnitude Earthquake In Italy: https://t.co/NVGVb7PT2G,[2]
768540656771923972,#ITALY: At least 120 people have been killed and more than 368 injured following the 6.2-magnitude quake near Perugia.,[2]
768519870237540352,At least 120 dead as quake rocks central Italy - USA TODAY - USA TODAY At least 120 dead as quake rocks central... https://t.co/g2DRNkkjc3,[2]
768522632970973185,Italy earthquake: How to find loved ones and how to help: Residents stand among damaged buildings after a str... https://t.co/AdznHuUSwD,[2]
768531674770513920,"At least 120 people dead + many injured, homeless. The EU/US pledge help, as Italy braces for aftershocks. https://t.co/wVB7Z1WUBI",[2]
768524196787859457,"@SarahCWalshaw Thanks! My cousins are in L'Aquila w/ no damage or injuries, but it was strongly felt. They had their bad earthquake in 2009",[2]
768556710923411457,"ITALY EARTHQUAKE LEAVES ATLEAST 120 DEAD...

https://t.co/AlL7Ow6WTS",[2]
768517964685385728,Italian earthquake death toll rises to 120 with 100 still trapped under the rubb: Italian earthquake death to... https://t.co/bYJ4AdJlhm,[2]
768523386515492864,At least 120 confirmed dead in Italy during earthquake. Prayers to everyone there.,[2]
768545095750709248,at least 120 casualties from the earthquake in Italy.... Don't know what to say ,[2]
768553226702458881,"Praying for Italy. ""Update: Death toll at 120"" https://t.co/r5odFoS7wX",[2]
768559309269655552,@EarthSciPlymUni As of 23:20 (local time) @RaiNews reports 112 dead in Amatrice alone with 37 dead in Pescara del Tronto from M6 Italy quake,[2]
768538500559958016,Please keep the people in Central Italy in your prayers after they suffered 120 dead and many injured... https://t.co/TzNHbRjGAo,[2]
768525366356942849,Death toll rises in Italy earthquake: More than 100 people are dead after an earthquake in central Italy. CBS... https://t.co/uH3xXGhJoz,[2]
768536495447805952,Devastated by the scale of the casualties and damage caused by today's earthquake in central Italy,[2]
768517669242933253,At least 120 people are dead and more injured in devastating earthquake in central #Italy. https://t.co/lxQE14dMdl https://t.co/AGysxEo4vE,[2]
768516593236180992,#ItalyEarthquake death toll up to 120. https://t.co/wiVDuSifx4,[2]
768518704225218561,Saddened to hear about the many people injured and killed from the earthquake in Italy. My thoughts go to those affected and their families.,[2]
768519064499032064,"UPDATE: Death toll from #ItalyEarthquake rises to 120, hundreds injured, official says https://t.co/P0bFDQlTap (via@CBSNews)",[2]
768523665248059392,thoughts with those who died and were injured in the Italy earthquake ,[2]
768536816165146624,"Injuries &amp; 120 dead in ItalyOne mayor say his town ""isn't here anymore"" 6.2quake turns picturesque towns to ruins. https://t.co/hIpxUES8Xh",[2]
768527828027576320,"@MartutiGC there was a huge earthquake this morning near my family's region of Italy... 120 dead, many hurt and destruction :(",[2]
768520053922889728,The death toll in Italy has risen to at least 120with more than 300 injuredafter a quake: https://t.co/XFYr4GKs5S https://t.co/oyVXMrU3Ax,[2]
768523216650276864,The Latest: Death toll from earthquake in Italy climbs to 120: Italian Premier Matteo Renzi says death toll f... https://t.co/DYwhGY5UH9,[2]
768546975851515904,"Italy earthquake leaves at least 120 dead, rescuers racing against time - CNN: CNNItaly earthquake leaves at least 120 dead, rescuers...",[2]
768523030385524736,Italy quake update: death toll reaches 120 https://t.co/8vZNhPpeZn,[2]
768559766369075200,Earthquake Of Italy At least 120 Dead: https://t.co/nuQ4lp9F2J via @YouTube,[2]
768526698803441664,# terremoto #Italia #Earthquake #Amatrice Death toll at 120 - https://t.co/0p5BhyJVwp,[2]
768536177746018306,"express deep condolences to @ItalyinNed over the losses in #earthquake in #Italy,wish quick recovery to the injured! https://t.co/S5RYVF4d0r",[2]
768528318576623616,"Quake: 20 dead, 81 wounded in #AscoliPiceno hospital - English - ANSA.it https://t.co/neeD3FMLZ2 #DSNEurope #Italy",[2]
768545892924215296,The death toll from the quake in Italy has risen to at least 120 with more than 360 people injured https://t.co/bYXYRBzxgW,[2]
768556421160067076,"So sad for all the people killed, bereaved and injured in the Italian earthquake #solidarity",[2]
768556515330449408,"Italy: Death toll is estimated ""at least 120"".100s injured,towns razed. Over 200 aftershocks.https://t.co/LQoclnAmVC https://t.co/ATz7Qe6VX3",[2]
768515360500883460,European Society of Cardiology says that ESC Congress 2016 in Rome will not be affected by the earthquake. No damage in Rome.,[2]
768521224209051649,Officials now say 120 are dead in Italian earthquake https://t.co/0c8UM02bSZ,[2]
768540110195396608,A worker walks past a damaged building after a strong #ItalyEarthquake @awakeninginfo  https://t.co/ePTfJT8Vib,[2]
768520663627890688,Updated death and injury toll from the Italian earthquake skyrockets  https://t.co/g4ClcJi5RA,[2]
768566332954583040,"Earthquake in Italy: at least 120 killed. Hundreds injured, towns razed https://t.co/rTewMkWHGP",[2]
768567230862860288,"No reports of Australians dead or injured to date in Italy earthquake, says Malcolm Turnbull. Live blog: https://t.co/9efUgpKU6f",[2]
768579982402682880,"ITALY: Death toll in Italy earthquake rises to 159, many others injured, thousands homeless. https://t.co/NR75TVMeHF",[2]
768582244294242304,Italy earthquake: Death toll rises to at least 159: At least 159 people have been killed and more than 360 injured in a 6.2-magnitude...,[2]
768577772880998400,"Italy Earthquake Update: 120 Dead, 370 Injured, 2500 Homeless - Relief Fund Established https://t.co/fgo6YURYTv",[2]
768571590191751172,"More @cbcnews At least 159 dead, hundreds more injured as powerful earthquake reduces 3 Italian towns to rubble: https://t.co/fgFrGf8Lhb",[2]
768569724808474624,"No Aussies killed, injured in Italy quake - Yahoo7 News https://t.co/Q4x6RLmObC #auspol",[2]
768565474091212801,Death toll now 159 - Italian Civic Protection Authority. #italy #earthquake,[2]
768585164406546432,The rising death toll for the earthquake is so upsetting,[2]
768563868721438720,my uncle has been injured by this earthquake in Italy I'm fucking shaking . I don't want my nonna &amp; nonno to get hurt,[2]
768574247144976389,https://t.co/jM9zzKmC42. DEATH COUNT NOW 148...sad,[2]
768575040807895040,@dreamy5sosfam magnitude 6.1 earthquake and 159 dead people,[2]
768577272441769985,100s  of people injured 159 dead from the quake in Italy pobres dios Los Ayude,[2]
768578580305502208,"Major earthquake hits Italy. 
So far over 160 dead, more injured. Deaths totals still rising.
Many homes... https://t.co/3GqanGCiq9",[2]
768573233213894657,Earthquake in #Italy. Death toll is 150,[2]
768562351679344640,'Complete devastation': Dozens dead after quake rocks Italy https://t.co/m7MiDfWyc6,[2]
768581667011239938,Italy Earthquake Death Toll Rises to at Least 159 - Civil  Protection Agency: ITALY EARTHQUAKE DEATH TOLL RIS... https://t.co/fgesuDVa4q,[2]
768564956577075200,Increase to 159 deaths from the earthquake in Italy :_(,[2]
768581893637873665,"#NEWS @USATODAY Death toll continues to rise after earthquake in Italy: 
Death tolls from various Ital... https://t.co/MuF3XnW9Zg #VIDEO",[2]
768567719729827840,#ALERT - BREAKING NEWS - Death toll from earthquake in Italy rises to 159; more than 360 injured - via nbcnews,[2]
768573993418825728,120 dead in Italy earthquake: PM Renzi https://t.co/Wj2lJNe7id,[2]
768579943424888833,"ItalyEarthquake death toll now at 159, authorities say https://t.co/i4Vqytyqny",[2]
768587475220508672,"[All News] | At least 159 dead, 368 others hurt as strong earthquake rocks central Italy - Fox News https://t.co/Gs2otORD6Z |Via Google News",[2]
768581051123924992,".@PerriHockema hello, the town is NOT destroyed. No damages have been reported in Montepulciano, which was not affected by the earthquake.",[2]
768584600331259904,Footage of Town destroyed by 6.5 Italy quake that has killed at least over 159 people and left over 368 injured https://t.co/D78uwi6r6I,[2]
768579667632664576,Death toll continues to rise in Italy earthquake as authorities confirm 159 dead. https://t.co/GEz2FX5cdn #Amatrice,[2]
768581052503908352,"Earthquake in Italy, at least 159 Dead! https://t.co/FMgvmBoh7A",[2]
768568114586017792,"NBCNews - Death toll rises to 159 in Italy earthquake, more than 360 injured The 6.2 magnitude quake struck about... https://t.co/EEPeMS5sMa",[2]
768565401382899712,"Thankfully low death toll from Myanmar #earthquake
But at least 73 people dead following central #ItalyEarthquake
https://t.co/glUpBQ5M5R",[2]
768579346147733505,"#Italy #earthquake: 

Italian Authority update tonight
the number of dead
159",[2]
768585822090039296,Thoughts are with the people of #Italy. Latest report from @cnnbrk lists casualties at 159. https://t.co/NkRCvak21F #earthquake #,[2]
768560347959726080,"Death toll reaches 120 in Italian earthquake

As the death toll continues to rise in t https://t.co/VamqHw0bkW... https://t.co/N0JIV46zAb",[2]
768566941661401088,"At least 159 dead in #Italy's #Amatrice quake in the Apennines--Civil Protection Agency. Dozens missing, 100s injured, 1000s displaced.",[2]
768570989978550276,#UPDATE: Italy earthquake death toll increases to at least 159 people. https://t.co/6ZiSFFKCTe,[2]
768568350259773441,"  #VIDEO: Death toll in #Italy #quake rises to 120 and there're 368 people injured, PM @matteorenzi said  
 https://t.co/hvzM6bZ3NB",[2]
768577398707216384,"rt TBN@TBN Pray w/ us for those devastated by the earthquake in Italy. Over 120 dead, many hurting &amp; homeless. #PrayForItaly",[2]
768574738826485760,Airline___News: ITALY EARTHQUAKE DEATH TOLL RISES TO 159,[2]
768568821204549632,"It s a tragedy; Death toll rises to 159 in Italy earthquake, more than 360 injured https://t.co/qDuvBz9IK8 via @nbcnews",[2]
768592628103471104,Death Toll Climbs To 159... https://t.co/fVCMekW5Pt,[2]
768583699210211329,Local church members and ADRA spring into action after #ItalyEarthquake. No Adventists known injured. https://t.co/a9YmdWeFQO,[2]
768573778611666945,Update: Death toll rises to 159 dead in central #Italy quake. https://t.co/szpmuqz0Ec,[2]
768589758322778112,Italy quake death toll passes 20 https://t.co/spmAb6NQAb,[2]
768564996485898245,#Earthquake in #Italy. Death rises To 159,[2]
768559929992949761,#Tragic -&gt; At Least 73 Dead As Earthquake Rocks Central Italy Dozens Dead in... https://t.co/UZ4hAoLpCI https://t.co/3qIqpwSHcb,[2]
768579072741957632,"Just woke up because of a pretty strong #earthquake close to #Roma, everything was shaking, hope no damage to... https://t.co/ZQxgnyyoeH",[2]
768581530746773504,#ItalyEarthquake: #Death Toll Rises To At Least 159 -- 368 Injured  https://t.co/3peCTFXtPN #Italy #ItalyQuake #Terremoto #EarthQuake,[2]
768563137931046912,Death toll of quake that hit Central Italy now above 160. #quakeitaly,[2]
768567570123268096,159 people confirmed dead in the Italian earthquake. Horrible.,[2]
768569646618382337,"#ItalyEarthquake: Death Toll Rises To 160: 
https://t.co/2KVhBW9VlT",[2]
768580159750434816,Italy earthquake death toll now at 159 - WESH Orlando - WESH Orlando Italy earthquake death toll now at 159 WES... https://t.co/iSjri33goh,[2]
768588807725809665,"Devastated by the earthquake in Italy and the increasing casualties... I've just returned from the beautiful country recently.
:(",[2]
768575412049850368,it is truly devastating about the earthquake in italy. sending our thoughts to those injured emotionally and physically. #ItalyEarthquake ,[2]
768568879924862976,Death toll now 159 in devastating central Italy quake - The death toll in the strong Italy quake stood at 159 b... https://t.co/JfIGh68Rtx,[2]
768561408455958529,"Hey @Leon_Chiro sorry about the earthquake, hope no family or friends of yours had suffer any damage :(",[2]
768570323449024513,159 dead according to latest count for earthquake in Italy.,[2]
768585821377089536,^~^ WATCH:  Death Toll Climbs to 159 After Earthquake in Italy  |,[2]
768564796694237184,Death toll from earthquake in Italy nears 160. https://t.co/nE4ZQfqS6R,[2]
768567616403234816,News hit: The death toll from Italy's earthquake has risen to 159.,[2]
768590660219736065,Italy earthquake: Death toll rises to at least 159 - BBC News: BBC NewsItaly earthquake: Death toll rises to ... https://t.co/AMMTScBubr,[2]
768564538832805892,A huge earthquake happened in Italy leaving around 21 casualties. I'm alright and safe ,[2]
768564516703510528,Italian earthquake death toll reaches 159.,[2]
768578277338329088," ""At least 159 dead following earthquake in Italy"" The dead count really climbed since this morning ..Terrible .

https://t.co/tJ3lsMEURz",[2]
768585207993733120,"@dwnews since this is a major tourist attraction, why are there no photos or video of strong damage caused by a 6.8 quake, like in Italy?",[2]
768567753846456320,"UPDATE: Death toll rises to 159 after Italy quake, more than 360 injured. #ItalyEarthquake",[2]
768579460757131264,"150+ dead, 368 injured after quake strikes Italy. @BillNeelyNBC has latest now from Amatrice on @NBCNightlyNews. https://t.co/o5KIxv4x4j",[2]
768571623452635136,"Quake: at least 120 killed, hundreds injured and towns razed | Italy https://t.co/uLU8fTGsWv",[2]
768561592472436736,.@TurnbullMalcolm has expressed his sympathy to those killed and injured in the earthquake in central Italy @2GB873 @2GBNews @NewsTalk4BC,[2]
768588382448386048,@LeifCaesar bro there was a earthquake in Italy 159 people pass and 368 are injured how sad,[2]
768568319368724480,Toll over 100 dead in earthquake in Italy.,[2]
768588972767444992,"@kaputsky btw,the earthquake was 24h ago,it's true,but there are still missing and injured people,we need blood &amp;help from all the Italians",[2]
768572165318901760,UPDATED: Authorities say 159 dead in Italian earthquake: https://t.co/CDgrgYIBmC,[2]
768572527991861248,No Filipino casualties in Italy earthquake | New Day live https://t.co/CaczwF9CtH,[2]
768562365532995584,"ITALY: Quake in Italy: at least 120 killed. Hundreds injured, towns razed: ROME - The provisional death toll ... https://t.co/xlDbsP0eQA",[2]
768580186384113664,"@meggy Hello, I'm writing from Montepulciano. Our town and the area have NOT been affected by the earthquake, no damages reported.",[2]
768580617554522112,"@SubtlePen no damages have been reported in Montepulciano and its area, which are not been affected by effects of the earthquake.",[2]
768589115625472000,Death toll in Italian earthquake has risen to 159 with hundreds more injured: https://t.co/XlURvOxN7W https://t.co/VCKAyb9TmL,[2]
768580524537475072,"At least 159 dead, 368 others hurt as strong earthquake rocks central Italy 

GOD BLESS THE PEOPLE OF ITALY! https://t.co/7pN6j6byvx",[2]
768569882787143680,"QT ""RT NBCNews: Death toll rises to 159 in #ItalyEarthquake, more than 360 injured https://t.co/XKFKtwLlYs https://t.co/9zNGVrTMud",[2]
768571406825230336,"At least 150 are dead and hundreds more are injured after the earthquake in central Italy, authorities say. https://t.co/5Ujh2puHXW (RT US...",[2]
768568734919319556,"At least 120 people have been killed and 368 injured in an earthquake that hit a mountainous area of central Italy, PM Matteo Renzi has sai...",[2]
768566942756110336,"Good so much destruction and death.
BBC News - Italy earthquake: Death toll rises to at least 120 https://t.co/Demej0FAuX",[2]
768587203077255168,"My sister is in Italy, a record just earthquake shook the entire country. Several casualties...she slept through the whole thing had no clue",[2]
768577775255126016,"I also live in italy and this earthquake scared the shit out of me. Fortunately, no one i know is injuried #RIPARIANNA",[2]
768590410281316353,"Replying to several requests of information: #Montepulciano has NOT been affected by the earthquake, no damages reported in town.",[2]
768560531410214912,"@vvakumov earthquake, over 160 deaths",[2]
768561863370104832,Italy has been hit by a deadly 6.2 earthquake. Many are injured and feared dead. Entire towns have been wiped... https://t.co/bJVdzW7Vtc,[2]
768585602086346752,I didn't look at my phone for hours today and some of my brazilian friends had already assumed that I was injured in the earthquake ,[2]
768587292134866947,UI seismometer picks up Italy earthquake: More than 100 are dead and hundreds more are wounded after a 6.2 ma... https://t.co/eJN75NCjd0,[2]
768569077493358592,"Breaking news:  Death toll rises to 159, more than 360 people injured in the Italian earthquake.... https://t.co/aAB5isxqWY",[2]
768580003764121600,URGENT  Italy earthquake deaths at 159 https://t.co/wCsqWwgsJT,[2]
768570705805844480,"Death toll rises in Italy earthquake - YouTube
Video for italy earthquake 137 dead 2016 youtube 3:40... https://t.co/GqBrtCWFE7",[2]
768574829406674944,"In Abruzzo, Italy. Woke up to the sound of helicopters this morning. Now realize they were probably transporting injured from earthquake.",[2]
768564806051913728,"BREAKING UPDATE: Death Toll In #Amatrice, Italy Earthquake Rises To 159",[2]
768594067290624000,"No Aussies killed, injured in Italy quake | SBS News https://t.co/rbQL8FIWxt He's doing an Abbott! How would he Know? They don't even know!",[2]
768620284752515072,News1st: Italy earthquake kills at least 159: At least 159 people have been killed and 368 injured in a 6.2-m... https://t.co/jRyuwTVdYx,[2]
768596171812139008,Death toll has risen to at least159 &amp; 368 injured in devastating earthquake in #Italy according to Civil Protection Agency. #PrayForItaly,[2]
768616941313462272,#UPDATE: Italy earthquake has left at least 159 dead. #ItalyEarthquake,[2]
768606938170961920,Death Toll Climbs to 159 After Earthquake in Italy: Death Toll Climbs to 159 After Earthquake in Italy. More.... https://t.co/tuCYz4bzQK,[2]
768603740190412800,"Death Toll In Italy Earthquake Rises To 120: At least 120 people have been killed and 368 injured in an earth... https://t.co/KI5JQVO5uM""",[2]
768606349236195328,BREAKING NEWS: 159 killed and 368 injured in earthquake in Italy https://t.co/308jCIxKMq,[2]
768604186527297536,@umar0234 Italy is suffering due to the earthquake..reports of heavy collateral damage...majority of buildings in rubble 70 plus casualties,[2]
768601179307798528,"Sadly, the death toll keeps rising  - BBC News - #Italy #earthquake: Death toll rises to at least 159 https://t.co/HTgTgKYDiA",[2]
768601707383259136,"Condolences to the victims and families of the #Italy Quake. 
160 dead, 100s injured. 
 @JacopoOttaviani",[2]
768609816071766016,"@leedsdagger #PrayForItaly 260 dead &amp;injured and 90 disappear. earthquake 6,3 R",[2]
768611612907438080,"@OfficialWith1D #PrayForItaly earthquake 6,3R, RELICS 5,5R .OVER 260 DEAD AND INJURED,90 UNDER RUINS. CLOSE TO ROMA.",[2]
768597565411438592,"APTOPIX Italy Quake

This aerial photo shows the damaged buildings in the town of Amatrice, central Italy, after... https://t.co/UCBellKdNe",[2]
768622300736266241,"Italy had an earthquake that's killed at least 160 so far, so knowing kokomo has 0 even injuries really does lighten my heart",[2]
768618675955834880,"3 of 4
Yet, relatively few buildings were destroyed or damaged by the #earthquake. Almost all of the damage was done by the tsunami.",[2]
768615097157779456,"At least 159 dead, 368 others hurt as strong earthquake rocks central Italy - Fox News: Fox NewsAt least 159 dead, 368 others hurt as...",[2]
768610855831437312,"#PrayForItaly earthquake 6,3R near Roma. over 260 dead and injured and 90 disappeared. https://t.co/ZiPDgLYRWs",[2]
768608904574038016,[Video]: Scores Dead after Deadly Earthquake Hits Central Italy https://t.co/gwq4qnXoPB,[2]
768611525175029760,Toll in #Italy #earthquake rises to at least 159 dead and 360 wounded https://t.co/4Ygmnq61qm Only 1 death reported from #MyanmarEarthquake,[2]
768602084232921088,"Update: At least 159 killed in Italian earthquake, hundreds more injured
https://t.co/nkv1vgp7ZF https://t.co/ukAJ8JiNxF",[2]
768606780108730368,@thSouthAfricanD At least 159 people have been killed and 368 injured in an earthquake that hit a mountainous area of central Italy.,[2]
768601617730011136,Despite what my Instagram feed says I'm no longer in Italy. Heartbreaking to see the earthquake casualties and damage ,[2]
768608108780355585,"A powerful earthquake shook central Italy, leaving at least 159 people dead and 368 people injured. https://t.co/zUYsK2ojmU",[2]
768610397058437120,"#PrayForItaly EARTHQUAKE,6,3 R.OVER 260 DEAD &amp;INJURED,90 DISAPPEARED https://t.co/b5vWpGGIDh",[2]
768603280922423297,"Italy: Earthquake Death Toll Rises To 159, Hundreds More Injured - https://t.co/Zj93xG3Crz - #World https://t.co/Ckdvt3GEHn",[2]
768617799346368512,Death Toll from Italy Earthquake Rises to 120: Rome- Italian Prime Minister Matteo Renzi said the death toll ... https://t.co/SbSItiipmA,[2]
768607265158991872,"Aerial photo shows the damaged buildings in the town of Amatrice, central Italy, after a 6.2 magnitude earthquake https://t.co/8l8o5vSNwq",[2]
768615272475418624,"Damaged buildings in the historical part of  the town of Amatrice, central Italy, after an earthquake - AP https://t.co/kTBupbbSpF",[2]
768605030995922945,Central Italy Earthquake:159 Dead And More Than 360 injured in a 6.2 Magnitude Says Civil Protection Officials. https://t.co/EIYtFolicf,[2]
768606760101826560,"https://t.co/yXJ3koqtI5
Raw  Dozens Dead in Italy Earthquake - YouTube",[2]
768611618326470656,And now more than 159 victims due to the Italian Earthquake and how many injured....No wor... https://t.co/eaRxgNizVr https://t.co/U7tz6ZH2hd,[2]
768602394036928512,UPDATE: Italy 6.2 earthquake kills 132 and injures hundreds L&amp;SS re-posted 8.24.2016 https://t.co/gmJYuFiHQg,[2]
768594211495153664,Vatican Announces. They Will Pay For Cost Of Rebuilding Towns And Cities Damaged By Recent Earthquake. Wow. https://t.co/vIUbCA4Otz,[2]
768606128540356608,guys over 200 dead people for the earthquake... #PrayForItaly,[2]
768602966550917121,"Retweeted CBC News Alerts (@CBCAlerts):

More @cbcnews At least 159 dead, hundreds more injured as powerful... https://t.co/qg3DluzmzC",[2]
768606938938519552,"Italy quake death toll reaches 159; towns reduced to rubble + video: The death toll stood at 159, but the num... https://t.co/RpzsQGJjwX",[2]
768597407055638529,"After Earthquake in Italy, Half the Town No Longer Exists 120 dead, many more injured 
https://t.co/DXNh6srIUI",[2]
768617925028700160,"Italy earthquake: 159 Died, 368 injured. Many still buried. No Sri Lankans affected #PrayForItaly #Lka srilanka https://t.co/YIyUstdm7G",[2]
768593022602784769,"No Malaysians were injured in the deadly earthquake in Italy yesterday.

Wisma Putra says it is in close contact... https://t.co/mG6eTmweHI",[2]
768626979365060608,Casualties Feared After Magnitude 6.2 Earthquake Rocks Italy https://t.co/fYSnuQE7Un,[2]
768669840731049985, ITALY DEATH TOLL RISES TO 247 |..civil protection agency says. 368 injured. https://t.co/lxpIVR0aQH,[2]
768673889232838656,"#Death Toll Climbs to 247 After Earthquake in Central #Italy, 368 Injured - Aug 25 @ 12:58 AM ET  https://t.co/lxXVbwdxJG",[2]
768665148169084928,"Powerful quake hits central Italy, more than 150 dead.  https://t.co/Skp74oNmj7",[2]
768668033699250180,#Italy quake toll has climbed to at least 247 dead: official,[2]
768639767726661632,"Central Italy earthquake: death toll rises to 120  as it happened | World news | The Guardian
159 deaths now..  https://t.co/5JD8DcM5KK",[2]
768680107758137344,Italy earthquake: Death toll rises to 247 as rescuers search for survivors:  The death toll from a powerful e... https://t.co/SiT5ti5X3K,[2]
768674252648124416,Death tool rises to 247..#italy earthquake https://t.co/GGAHufsUK3,[2]
768667823614881793,+++++ ITALY EARTHQUAKE DEATH TOLL RISES TO 247  ++++,[2]
768680601390026754,"Italy earthquake: death toll soars to 247 as rescuers race to find survivors: 
  The death toll from a powerf...... https://t.co/5iU11qdZDu",[2]
768646914787176448,Italian Earthquake Death Toll Rises to at Least 159; Hundreds More Injured https://t.co/K4ZDM86mmr #Earthquake,[2]
768670199356661760,"Death toll in Italy earthquake rises to 247, official - RTRS",[2]
768651673732460544,#Italyearthquake: Death toll touches 120... https://t.co/Yg6rotDhPa,[2]
