idx,tweets,labels
592914255390908416,Rescue works in full swing Nepal Earthquake. BHYC volunteers working with our NGO friends in Kathmandu. You can... http://t.co/WLYO7q53Q4,[5]
592915520954839041,"Saraswoti Youth Club president Sikchhit Parajuli, VP Uttam Bhandari and his team is providing food to earthquake... http://t.co/sKPAWgjJ8D",[0]
592915598981619712,Nepal Earthquake: Medicines and basic supplies urgently needed http://t.co/G6tlmghs5p,"[1, 3]"
592917869224194048,Finally electricity and internet are back in my area #nepal #earthquake,"[0, 6]"
592919222952402944,"Nepals Janaki Mandir also damaged #earthquake

http://t.co/ZgtCWo1bya http://t.co/DEdh4Iokol",[6]
592923769900912640,Today our volunteers distributed food to more than 1500 earthquake affected people at #ArtofLiving center at Raxaul #NepalEarthquakeRelief,"[0, 4, 5]"
592924870603894784,Nepal earthquake: anger among survivors as food and water in short supply http://t.co/wJRg9NU9IS,[1]
592926318070665217,"#earthquake NDRF has rescued 11 individuals, recovered 67 dead bodies and evacuated more than 1000 people in Nepal, tweets @BJPRajnathSingh",[5]
592927680938389504,"Ex crown princess Himani Rajya Laxmi and her family distributing Foods to the earthquake victims !

How many... http://t.co/qgJQxgRbVc","[0, 5]"
592929862832099328,"Acute crisis of water, power &amp; medical facilities in Nepal after earthquake. This and more water news from last week http://t.co/JNaKBAruXH","[1, 3]"
592930697767165952,"A powerful earthquake has struck in Nepal, put at a magnitude of 7.9  Communication lines were damaged by the powerful tremor, initially put",[6]
592934080997625856,"MoS Dr.Jitendra Singh,a doctor by profession has arranged to send free insulin to diabetes patients among the #Earthquake victims in #Nepal.",[2]
592935834137063424,"RT PMOIndia: MoS Dr. Jitendra Singh, a doctor by profession has arranged to send free insulin to diabetes patients among the Earthquake vic",[2]
592939432375889920,27/04/2015 Bharat Sevashram Sangha started relief work in earthquake hit #Nepal. Cooked food being distributed in the outskirts of Kathmandu,"[0, 4, 5]"
592939809535963136,this house is of kalopul where was  Om Tandoori and Lalima photolap. which is totally destroyed by earthquake. http://t.co/m5iweVK5In,[6]
592940006643118081,"MANY DIED, NO LIGHTS, NO WATER, BAD WEATHER, RAINING, UNDER TENT FULL OF HOLES OH LORD WHY DID YOU DO THIS TO OUR COUNTRY?! EARTHQUAKE SUCKS",[1]
592941333855109120,"'Eight million' hit by Nepal quake: Eight million people were affected by the Nepal earthquake and 1.4m are in need of food aid, the ...",[1]
592942695514902529,"Nepals earthquake-hit capital needs everything: Shelter, fuel, food, medicine, power, news, workers http://t.co/FrptK7k0bR","[1, 3]"
592943451689373697,Dr. Madhur Basnet leading medical team going to remote villages of Gorkha dist which was epicenter of earthquake.His cell: +977 9852056415,"[2, 4]"
592943874345074688,Urgent need of volunteer doctors who can assist our Relief Teams working on Ground 0 in Earthquake hit Nepal!... http://t.co/KvNNbhx6ED,[3]
592947623721570304,Nepal Earthquake: #IDPG Shelter Location in Kathmandu #NepalEarthquakeRelief #Earthquake @UN @unwebnepal http://t.co/9QnSU61Wys,[4]
592948113247113216,"Nepal's PM says earthquake death toll could reach 10,000: Anger among survivors as food and water in short sup... http://t.co/c5HTp2VXlu",[1]
592948772767932416,"PLEASE SHARE : NEPAL EARTHQUAKE:

SHUDDHI is in Nepal. We urgently need your help to provide clean water,... http://t.co/HlDt2af9o8",[1]
592949736946040833,800 million USD Japanese aid to earthquake victims http://t.co/f54Ny9IFK0,[5]
592952957563379712,"It's almost 100+ times hit by earthquake. No ekectricity, no internet connection, no water, everything has shortage, days are very pitiable.","[1, 6]"
592953631827066880,Urgently required: we are sending two teams to Sindhupalchok and we need vehicles. Please help. #act4quake #earthquake #NepalEarthquake,[4]
592954920803827713,ppl charge their phone in an open area in #Kathmandu #earthquake http://t.co/XLWME3QEST,[4]
592955752291139584,How to help #Nepal: 10 charities delivering critical support to earthquake victims http://t.co/Cuvrp2g2uw,[5]
592956760765370368,"Nepal earthquake toll could reach 10,000, says Nepal PM. ""Govt needs tents, medicines,,,, http://t.co/N7R4EYKGjm",[3]
592956917187620865,"Horrifying. Death toll from #earthquake could reach 10,000. 8 million in need, not enough medical supplies+drs &amp; fear of disease outbreak",[3]
592961055170560000,800 million USD Japanese aid to earthquake victims: http://t.co/b5mKJHsyji,[5]
592961661125861376,"Few hours ago, Drinking water has been distributed through tankers in Lik Road, Kalanki! #NepalQuake #EarthquakeNepal #earthquake #Nepal","[0, 4]"
592964592218734592,"As our office and all our homes  are damaged from the earthquake, we could not open our office so, we are very... http://t.co/0GCBAe8qvC",[6]
592970113457860608,Far Western People sending a bus of relief materials along with the team of doctors for Gorkha earthquake deceased people #NepalQuakeRelief,[2]
592971847131500544,Medical Consultation For Earthquake Survivors From Trusted Doctors https://t.co/1U3hvMTe97 5000+ Doctors online #NepalEarthquake #Nepal,"[0, 2]"
592974615791579136,"Great stuff by @lybrate offering free online medical consultation for earthquake survivors/families. Do share..

https://t.co/DBzpZ0aHN6",[2]
592976425407250432,"Nepal landmark 200 years old, Dharahara Tower collapsed from powerful earthquake #MSGHelpEarthquakeVictims http://t.co/rYW2zTGX3A""""",[6]
592978919281692672,"A view of a Chalnakhel village West to Kathmandu city Nepal, almost all the old houses destroyed by earthquake. http://t.co/tbtT3KDJA6",[6]
592987231985373185,Nepal Earthquake: Indian Army Doctors Provide First Health Report: http://t.co/sB99DzJ4kL via @YouTube,[2]
592989355314032640,India to donate packaged food for Nepal earthquake victims http://t.co/dLunES1IXR,[0]
592992704990224384,"Following Saturdays earthquake in Nepal, VSO is working closely with volunteers, staff and partner organisations... http://t.co/cb9LsT3bqQ",[5]
592993047622733826,"Golden Temple, Amritsar(Punjab) is sending 1,00,000 food packages daily for 'Nepal' earthquake victims. #SikhPride http://t.co/pbw6txM0rc",[0]
592994813609312256,"Water, food, medical care and electricity are in short supply and there are fears of outbreaks of disease in earthquake affected areas.","[1, 3]"
592995010993205248,Spotlight: Nepal's historic buildings severely damaged by massive earthquake #NepalQuake http://t.co/VCtQhtsmQI http://t.co/4H4Hwt0L0F,[6]
592997331529633792,Noodles is distributing in Sainik Manch but there is big lines of people. 1person 1 noodle. #earthquake #NepalQuake,"[0, 5]"
592998281757626370,"Nepal earthquake: India steps up relief work, sends 6 more teams of NDRF: India on http://t.co/ndSYfMHfuv SPS",[5]
593000262287101953,"Please mobilize the fund. #Earthquake survivor are dying as they haven't receive any food, medicine #pray4nepal  https://t.co/bqbgJGqS2F",[1]
593000419669856256,"Earthquake survivors in Nepal urgently need help. To Make an emergency donation for food, click below.... http://t.co/cexCHhPneB",[1]
593001366680834048,India's Telecom Ministry directed officials to take steps to restore communication lines in Indo-Nepal border. #earthquake #NepalQuake,[6]
593006495488323584,Earthquake in Nepal and Northern India 2015: Kathmandu Ambulance and Emergency Helpline numbers via @indiacom http://t.co/PJEuc7QbBJ,[2]
593007671206260736,Nepal earthquake: WHO sending medical supplies and assisting foreign medical team... http://t.co/54XZ9gY4oF,[2]
593010224425873410,"No electricity, no internet &amp; aftershock after aftershock.

We are having a hard time. But thankfully safe &amp; sound. #earthquake #Nepal #Day4","[1, 6]"
593010788232626176,"A group of doctors giving free consultation online for earthquake victims https://t.co/qOGEFAYWWm

Looks like a good initiative.",[2]
593012370605146112,"Emergency Alert 
Please support antibiotics and IV sets for earthquake victims being treated in Gandaki Medical College.9846279038 
@WHO","[3, 4]"
593016221957685249,"VHP to rebuild houses, shrines
damaged in Nepal earthquake - Praveen Togadia",[6]
593017803147350018,Government Deploys Nearly 100 Buses to Earthquake-Hit Nepal to Bring Back Stranded http://t.co/3MT6rmnXg5 SPS,[5]
593019070364196864,#Nepal #Earthquake : As per information Tomorrow 500 buses are available free in kathmandu for Eastern &amp; Western nepal .....,[0]
593023770077634561,Nepal water tank blasted after earthquake results flood everywhere http://t.co/TXGCi786J0,[6]
593027039680024576,"People gather on an open space for security reasons at Basantapur Durbar Square, damaged in Saturdays earthquake http://t.co/bNFsjDSxvy",[6]
593029197385203713,"Pls RT
Earthquake in Nepal and Northern India 2015:
Kathmandu Ambulance &amp; Emergency Helpline numbers
@suhelseth 
http://t.co/27lafAVf0f",[2]
593030622743908352,Dozens of Hindu Temples Destroyed in Nepal Earthquake http://t.co/qETyDArqc7,[6]
593032054310187008,Food companies come forward to help Nepal earthquake victims - The Economic Times http://t.co/XlfsTsChfd,[0]
593032622663704577,CALLING FOR HELP!! No food &amp; water has been reach Maal pokheri dhobighat-4 till now #Earthquake #PleaseHelpNepal #HELPNEPAL #pray4nepal,"[1, 4]"
593033300559601664,#NewsRelease - WFP rushes food and relief supplies to Nepal earthquake survivors #NepalQuake http://t.co/BFeQYNYOIq http://t.co/BjkVgpgPTm,"[0, 5]"
593047067477553153,WFP Rushes Food And Relief Supplies To Nepal Earthquake Survivors (@WFP) http://t.co/ZtWg9w0ZC5,[0]
593050476700168192,#Breaking Fortis Charitable Foundation to send medical team for Nepal earthquake victims Read More : https://t.co/ZN53Om1uDV,[2]
593050900131807232,Government Deploys Nearly 100 Buses to Earthquake-Hit Nepal to Bring Back Stranded Indians http://t.co/Wf7xCbdPDO,[5]
593052501068390400,"Nepal earthquake: UN says 8 million affected - 1.4 million people are in need of food assistance, says UN http://t.co/6XX9LNhGEF",[1]
593054267071672322,"The Wooden bridge of Jomsom, Mustang, Nepal has been distorted by the #earthquake! http://t.co/24gN7Zd9PS",[6]
593054853573713920,seems like electricity is restored in most of the places in #Kathmandu.  #Earthquake,"[0, 6]"
593054952915775490,"Fortis Charitable Foundation to send medical team for Nepal earthquake victims: New Delhi, Apr. 28 (ANI-Busine... http://t.co/fsTcuPQOHG","[2, 5]"
593056467512504320,"Nepal earthquake: 1151 declared dead. Urgent need for temporary shelter, support to children, older people, pregnant and lactating women.",[1]
593056900264042498,"Appeal:victims of earthquake needs materials(tents,blankets,medicine) rather than money so all nations and organization help with materials","[1, 3]"
593057927033790464,First aid treatment cartoon worth nrs 10000 from #navaangelsurgical and #bansaloverseas to victims of earthquake. http://t.co/W0wSC4knx2,[5]
593062909518872576,#GOTVNews Processed Food Industry donate packaged food for Nepal earthquake victims: Go... http://t.co/2kVBTPiZaM http://t.co/aL5sSed13i,[0]
593068678448545793,"EARTHQUAKE IN NEPAL - [LIVES, HOUSES AND MONUMENTS DESTROYED]: http://t.co/GeaJ59hUXA via @YouTube",[6]
593069229315739649,#Camp management is a serious need to provide adequate support to #earthquake victim in #nepal http://t.co/6IjtGAafBN,[1]
593069740496703489,"Eight million people have been affected by the massive earthquake in Nepal, and 1.4 million are in need of food... http://t.co/wkYAJOKA69",[1]
593085418175733760,"Nepal earthquake: Death toll crosses 5,000; shortage of food, medicine, shelter http://t.co/iMjIJ4cpCx","[1, 3]"
593086508078235649,"@Gurmeetramrahim help earthquake victims by sending food materials and water bottles etc. #MSGHelpEarthquakeVictims"" http://t.co/HndwyKZNTx",[0]
593086669793980416,"Saturday morning 8am,Blood donation programme at Crimson Hospital bhairahawa . So u can help earthquake victim by... http://t.co/SaKHYIf3uu",[4]
593087048539443200,Today our volunteers distributed food to more than 1500 earthquake affected people at #ArtofLiving center at Raxaul #NepalEarthquakeRelief,"[0, 4, 5]"
593090410349735936,"Need for helicopters in #Langtang! Dutch travelers need to be rescued, please share. #nepal #earthquake #rescue http://t.co/QsTmhOpW4K",[4]
593092064151097346,#NewsRelease - WFP rushes food and relief supplies to Nepal earthquake survivors #NepalQuake http://t.co/BFeQYNYOIq http://t.co/BjkVgpgPTm,[5]
593094051534020608,"After Earthquake, ppl need drinking water, food, medicine n shelter but #SoulVultures r selling Christianity. Jesus must b crying","[1, 3]"
593096681811390464,VHPtoday said it would offer embracing support to Nepal to rebuild houses and temples that have been trampled by the distressing earthquake,[6]
593097305340936192,RT AnupKaphle: #Nepal army rescued a 4-month old baby from the rubble in Bhaktapur after the earthquake. (via Radi http://t.co/bIrD56OCxC,[5]
593098403086643200,"Nepal earthquake destroys temples and monuments
http://t.co/Gf6I83eOtw http://t.co/UonMGVq6OM",[6]
593101432724688896,A group of young volunteers in #Nepal @KathmanduLivingLabs are mapping needs thanks to social media: http://t.co/uoZ41L9ght #commisaid,[5]
593101843179253760,"Help earthquake victims of Nepal: we need ""Tents"" only no more now -victims of sindu... http://t.co/OQLY6NASev",[1]
593101916650938369,Help earthquake victims of Nepal: If you need water then don't worry call mentioned ... http://t.co/4zdkosL4I1,[0]
593101987299913729,"Nepal landmark 200 years old, Dharahara Tower collapsed from powerful earthquake #MSGHelpEarthquakeVictims http://t.co/rYW2zTGX3A""""",[6]
593102071810772992,"@derasachasauda org.sent d food packets and other relief material to d earthquake victims 
#MSGHelpEarthquakeVictims",[0]
593102683881414656,Flyover develops crack after Nepal earthquake  http://t.co/XCPjnPtdAE,[6]
593103590383702016,"Nepal's PM says earthquake death toll could reach 10,000: Anger among survivors as food and water in short supply, while rescue teams...",[1]
593103590966722561,Aid reaches Nepal's hardest hit  but millions more wait for help: Food trucks arrive in areas hit hardest by earthquake as Nepals p...,[0]
593104244867080192,"Contribute towards procuring life-saving , light-weight water filters for the survivors of Nepal earthquake - http://t.co/VmOg7YVM3u",[1]
593104706425106432,VHP offers to rebuild Temples damaged in Nepal Earthquake http://t.co/wOrlNkgMzC,[6]
593105151939911681,Our prayers are with people in Nepal. Here are details of doctors in the area http://t.co/mwWjNiXcc8 #Earthquake http://t.co/2A2rElYJ3u,[2]
593106608437071873,After @SriSri ji nd Ramdevji nw VHP is came in support of Nepal.VHP to rebuild houses shrines damaged by #earthquake http://t.co/T1GmVmcKBn,[6]
593107263688028160,FreeCharge -- Free Rs. 20 Mobile Recharge + Free Rs. 20 Nepal Earthquake Donation on Missed Call http://t.co/ll22fMNeo9 via @GeraMudit,[0]
593112015398273024,#itv Nepal earthquake: Survivors struggle for food and water amid chaotic recovery operation http://t.co/Kq62brvhKh,[1]
593112627980541953,"Coca-Cola, Dean Kamen: Donate Water Filtration System (Slingshot) to Nepal aftermath Earthquake disaster https://t.co/hIGQib3Zk7 via @Change","[0, 4]"
593113700355047424,"Art of Living #Nepal #Earthquake #Relief Soaps,Salt,Candles,Water and other necessities being shipped tomorrow.  https://t.co/KEGuX6MkOE",[0]
593114034611757056,"Earthquake in nepal. Plz snd food, clothes nd money to hlp people lik dera sacha sauda is doing http://t.co/uxxUclfvgM",[1]
593120182018519041,#Nepal: Nepal: WFP Rushes Food And Relief Supplies To Nepal Earthquake Survivors http://t.co/zaX4eLagcZ #crisismanagement,[0]
593124470421786625,I have contributed my bit to #nepal earthquake sending a team of 25 people with all the relief https://t.co/1z02xXd1EN,[5]
593138375563079681,"VHP to rebuild houses, shrines damaged in Nepal earthquake - The Economic Times http://t.co/C4AxnBYYsS",[6]
593140950769119233,"Hail #VHP VHP to rebuild houses, shrines damaged in Nepal earthquake #NepalEarthquake http://t.co/c8ORvBMFNb",[6]
593148396166217728,"NEPAL EARTHQUAKE - @alimdaad delivering much needed aid using airforce to affected. 

Donate @ http://t.co/m8bM1OnhVO http://t.co/pCjCzLTcyN",[5]
593151339007348736,Help earthquake victims at Anandaban Leprosy Hospital Nepal. Contact The Leprosy Mission International Geoff Warne geoffw@tlmint.org,[3]
593152241361489920,"Short on supplies, hospitals in Nepal are struggling to treat earthquake victims: http://t.co/hpdp0aQxN5 http://t.co/NnzUT9LhNg",[3]
593166121739657216,Nepal earthquake: Canadian Red Cross readies mobile hospital http://t.co/I5PcpsKXkV http://t.co/D9DVQLt2vY,"[0, 5]"
593173932062208000,The earthquake has damaged hundreds of houses beyond repair in the Capital. http://t.co/l9IdryDU1Y,[6]
593176465144991746,"Nepal post-earthquake imagery from @isro's Cartosat-2 now available for
@hotosm tracing -https://t.co/V9mUzpKTiN via @datameet",[0]
593178065209032704,"Please check out what @Khalsa_Aid working in Nepal require to assist the Nepalese Earthquake disaster, please help. https://t.co/3HGmrt32zE","[1, 5]"
593185970117193728,@akshaykumar sir thanks to earthquake effected nepali people... Really they have nothing now.. No medicine no water and no food @cheenaagha,[1]
593192670882877440,These 13 Charities Are Delivering Critical Support To Earthquake Victims http://t.co/d1oqkfG3lb,[5]
593209691745857536,"UK aid donations to Nepal reach 15m: The UK announces a further 5m in aid for the earthquake relief effort in Nepal, bringing Brita...",[5]
593210356429955072,"now we r heading towards gorkha 2 distribute some food,tripal,blanket.etc for the victims of earthquake,so hope for our successful event..","[0, 4]"
593211479245062145,In photos: Destroyed village of Paslang near the epicenter of Nepal's massive earthquake  http://t.co/kcSMml8oL5 http://t.co/ohW15z0fkg,[6]
593215947239895041,Water is distributed to Nepalese people at a camp in #Kathmandu .... @AFPphoto #Nepal #earthquake    http://t.co/Q8pBFpx4l4,"[0, 4]"
593218321409015809,A team of @StanfordMed emergency medicine doctors is headed to Nepal to aid earthquake victims: http://t.co/5bKKn4LNeH,[2]
593221207601745920,"Online Medical Consultation For Earthquake Survivors From Indian Doctors | Good initiative, might help. Plz spread https://t.co/9fdqPfpdoN",[2]
593227012904341504,#Nepal: Nepal: Nepal Earthquake: CARE to Distribute Shelter and Hygiene Kits to Survivors in... http://t.co/DZSYvhnjQ2 #crisismanagement,"[0, 2, 5]"
593235923401211906,"Kulchan pvt ltd donated $40 to earthquake victim in Nepal and distributed 2000 mask. If you want to join us, inbox us http://t.co/jwOooPcZI8",[0]
593239774627897344,"The deadliest earthquake has ruin Nepal. 8 millions people are affected . People need more relief materials like food, tent and medical care","[1, 3]"
593239828457652224,"Earthquake rocks Internet in Nepal: Saturdays earthquake in Nepal, which claimed the lives of at least 4,000 ... http://t.co/7R4FfhZPLX",[6]
593240006975590401,"Cracks in Kathmandu Airport runway. Flights halted, passengers stranded, to hamper earthquake relief &amp; rescue ops",[6]
593240387453472768,"5th day..no electricity.. unable to charge mobile, continuous scarcity of water, ..diarrhoea problem in kids...#KTM life after earthquake!!!","[1, 3, 4, 6]"
593246205565513729,US Air Force personnel load relief supplies - How world is helping out earthquake-stricken Nepal | The Economic Ti... http://t.co/q7evZAhhk3,[5]
593248853433810945,Mumbai24x7 Nepal earthquake: 10 Mumbai doctors to set up medical camp in Kathmandu - Mid-Day: Mid-DayN... http://t.co/bWkZW9Q7Si #Mumbai,"[0, 2, 4]"
593253613583106048,We're sending aid workers and our mobile field hospital to #Nepal to assist after the earthquake: http://t.co/uwtH2Tq1mE,[0]
593254950878064642,#Nepal earthquake destroys most of the monuments and temples of #Kathmandu which I visit last year. My #travelpage http://t.co/6iYxNoy0UG,[6]
593272218244681728,Nepal earthquake: RSS to send blankets for victims - India Today http://t.co/aGScXcCcK0,[5]
593273045248307201,Nepal Earthquake: IDPG Shelter Location in Kathmandu via  UN Nepal Information Platform... http://t.co/xyGbpV8sxk,[4]
593273232246976514,"Mohammed bin Rashid orders air bridge to carry 450 tonnes of relief to Nepal earthquake victims,food for100,000people http://t.co/ShjjOYrcxW",[0]
593274593420283904,Many historical sites have been severely damaged and many national monuments have been destroyed because of the 7.8 magnitude earthquake.,[6]
593276326779293696,"@AlexButtner_28 Please help victims from  #Nepal_Earthquake_2015. Food, shelter, medicine and other needs are scarce. Help raise the funds.","[1, 3]"
593279531705733120,ISKCON News: ISKCON Katmandu Distributes Food to the Earthquake Victim http://t.co/bXvr2bXBFm #Hindus #Hinduism #News,"[0, 5]"
593281974891978752,"#Saturdays Nepal earthquake has destroyed housing in #Kathmandu, damaged World #Heritage sites. http://t.co/Bl7P04cbfw @clara111 @tibetans",[6]
593284867204501504,Day 4 in Nepal - team at @ChildreachNepal were the 1st #NGO to reach Sindupalchok after the #earthquake with vital supplies. #proud,[5]
593291481458184192,More dan 65% Of the houses in katmandu villages have been damaged. In Nepal Earthquake  #MSGHelpEarthquakeVictims http://t.co/xzbeZgx2s0,[6]
593293651230347265,news:UN says 1.4 million people victimized by Nepal earthquake need food assistance - Fox News http://t.co/QLfdI9nkfu,[1]
593297004559609856,Urgently required: we are sending two teams to Sindhupalchok and we need vehicles. Please help. #act4quake #earthquake #NepalEarthquake,"[1, 4]"
593297257417428993,"BBC: Help has begun to reach remote regions of Nepal affected by Saturday's earthquake, but many remain in desperate need of food and water.",[1]
593301539592085504,@WHO :Surgical needs are important the first weeks following an earthquake like #NepalEarthquake http://t.co/Lws8SOlaff,[3]
593302132373200896,"Need at least 10 tents for our volunteers camping for Nepal Earthquake relief. 
If you have one lying in your... http://t.co/qlIBR3PHrX",[1]
593303847851991040,"Need baby milk powder (Lactogen) and baby foods (Cerelac) in bulk for Nepal Earthquake relief.
Can anyone help us... http://t.co/zKZYnx4fUZ","[1, 3]"
593304648280211458,"""Dignity kit"" to the Earthquake victims. 

Anyone willing to help. Pls do contact 
Everyone searches for food but health comes first",[3]
593308360071512064,District Sindhupalchok has suffered badly by earthquake. around 1100+ people has lose their lives &amp; 99% houses are fallen down.,[6]
593315664061865984,"Nepal Earthquake Toll may cross 10,000. It needs Food/Water/Shelter. But Gideon Intnl sends 100,000 copies of Bible for soul harvesting. :(",[1]
593316639476551682,"Nepal earthquake updates / Israeli field hospital opens, to treat 200 people per day http://t.co/OYRxNwELHV",[2]
593317450654978048,"@ArtOfLivingNow aol  donating food with medical team in earthquake affected kavre, where almost 400 people benefited http://t.co/g8qTP9MypX",[0]
593322625214066688,Water distrubution at kusunti victim of earthquake,"[0, 4]"
593328423306563585,The government has established the #Bhutan4Nepal# control room to coordinate fund-raising and relief efforts for Nepal earthquake disaster.,[5]
593328604764835840,"Stagnant people due to earthquake, coming back from Nepal, giving different picture, Chinese aggressively distributing food packet &amp; water","[0, 5]"
593329284925685760,Pre and Post Earthquake Satellite Data of Kathmadu (Courtsey: Digital Globe). Now available to rescue team http://t.co/6KUPXfwidi,[0]
593332801757282305,"Sahara Club Sends Bottled Water, Noodles To Gorkha, Lamjung For Earthquake Victims  

READ:... http://t.co/FEWuldDiF9","[0, 4]"
593337397351321601,"Nepal earthquake: Urgent need for water, sanitation and food: http://t.co/4z7ycAL7IC",[1]
593338602311983104,"Today got food, medicine and taxi to baby orphanage all for pre-earthquake prices. I will be supporting these shops in the future.","[0, 2]"
593339542754594816,"The #Nepal Red Cross have a solar-powered blood bank, built to help in event of an earthquake: http://t.co/0gnfktTyJm http://t.co/umdVXljr0E","[0, 2, 5]"
593339988890099712,Irish volunteer working in Kathamndu after recent earthquake: http://t.co/Ij4bLf2G2j via @YouTube,[5]
593341793653096448,"3Novices:Barpak, the village of legendary Gorkha soldiers almost destroyed in Nepal earthquake http://t.co/NkIQpLIKcI Barpak in the Gorkh",[6]
593345681227526144,"More Indian doctors, public health experts on way to earthquake hit Nepal 
Read more at:
http://t.co/N0Te8nGwyz
#Health #NepalEarthquake",[2]
593347998563717120,"#Russia:We are ready to send field hospital,fresh water plant and heavy transport helicopters to #Nepal to assist in #Earthquake aftermath.","[0, 5]"
593349808867250176,"NEPAL EARTHQUAKE: URGENT NEED FOR WATER, SANITATION AND FOOD http://t.co/X67fDsVAm5 http://t.co/KPXEw1c3ts",[1]
593349863510769665,We are doing First-aid to and medical support....  #Nepal Earthquake at Dharmasthali http://t.co/sTKthoW6Vm,"[2, 4]"
593349986680614912,"@yadavakhilesh well done Sir, people affected by earthquake in Nepal are need of food water medicine assistance.","[1, 3]"
593354894280523776,"Earthquake Helplines: including whom to contact for relief, tents, water etc. http://t.co/vE9kacqzoI",[0]
593355162850172928,"@INFnepal tries to get blankets,tents &amp; food for the Earthquake affected areas. But hard to get supplies in Pokhara http://t.co/u89UpvhuQU","[1, 4]"
593355624823529472,@cnni @cnnmoney where Going all AID Help Food Etc? Its 5 days Of EarthQUAKE still we Can't got anything.nobody care in rural area,[1]
593359070205194240,"A hospital struggles to care for earthquake victims in Dhulikhel, a small town southeast of Katmandu : http://t.co/jGqUu8mEFu","[3, 4]"
593360228290297857,"Ready to send these food to Gorkha, center point of earthquake",[0]
593362166448685056,"Earthquake victims of Nepal who are in the rural hill areas need shelter, food, medicine and water.","[1, 3]"
593363720757063680,#Nepal require four people sized tents #earthquake,[1]
593363936004546560,"'Mruthyunjay'...
Nepal army rescued a 4 month old baby from the  rubbles in Bhaktapur after the earthquake.",[5]
593377543606050817,20 Doctors from Our Doctor's Cell will travel to Nepal to provide medical assistance to the Earthquake affected.. http://t.co/n22BJhWQeO,"[2, 5]"
593382196339027968,Again tremors felt in #Nepal and mobile network interrupted. #earthquake,[6]
593383838677540864,"Nepal Earthquake 2072 Report Death:5027, Injured:10235, House destroyed full- 104867 Partly-77895,. #sms #1133",[6]
593385831039045632,CII relief material (tents) at the Delhi Airport ready to be dispatched for the aid of Nepal #earthquake survivors http://t.co/rI4Bw6KZmt,[0]
593387024406556674,Nepal earthquake may have damaged hydropower dams; inspections need to be conducted: @HydroWorld http://t.co/F9GcPFLnao,"[1, 6]"
593389423603150849,"Recent Photos Around Gongabu, Kathmandu ... It's fifth day after earthquake, no electricity, no internet,lack of... http://t.co/T3iUhia1eS","[1, 4, 6]"
593389703337943040,"VHP to rebuild houses, shrines damaged in Nepal earthquake - The Economic Times http://t.co/4PRZpcGKwy",[6]
593393909234929665,Sashastra Suraksha Bal battalion 13 has established relief camp and in 5 days received 34000 earthquake victims https://t.co/I8N22l7K0N,[5]
593398215908679680,finally accessing internet after 3 days from hometown. #earthquake survival. #Nepal,[6]
593400810702131200,ShinHye donated 40 mil won via organization Food for the Hungry International for earthquake disaster recovery Nepal. http://t.co/EiAIkOvrdJ,[0]
593402626101932032,"Today Tewa team comprising of staff, Board and volunteers went to earthquake affected area- Khokana with relief... http://t.co/W0MiTPOfXG",[5]
593402934181928960,Finally! electricity and mobile connection. #Earthquake,"[0, 6]"
593409641683509248,New post: Temporary medical camps set up - Nepal Earthquake 2015 http://t.co/e9xFjrm3uP,[2]
593415350034661376,"Kathmandu is devastated by Earthquake. Around 5,000 human life casualties and 80% houses  in rural area and 30% in urban areas damaged.",[6]
593419752896237569,Water Scarcity at Valley !!! every hands wants at least one bottle drinking water !!! #earthquake #NepalQuake http://t.co/Mb2EP4kOY4,[1]
593420730869645314,"Update: Bhutan's relief team has treated 120 earthquake victims, performed 12 successful surgical procedures and... http://t.co/rz6hYJt6UI",[5]
593424989690449920,Nepal earthquake: anger among survivors as food and water in short supply http://t.co/mG1xD9ZMe6,[1]
593431945079578624,RT @DFID_UK: UK aid 15 million response to #Nepal earthquake includes 7 teams of search and rescue @UK_ISAR_TEAM http://t.co/XsGM2OrnTt,[0]
593432844313100288,Sending 10 doctors to provide medical support &amp; treatment by the earthquake in Nepal   #Nepal #HelpNepal #Earthquake #NepalQuakeRelief,[2]
593434895994728449,"Earthquake of nepal in2072/1/12
saturday has been destroyed many
Historical places and infrastructures&amp;many have lost their own relatives",[6]
593435359234494464,Inside Nepals Next Challenge: Overflowing Hospitals http://t.co/lyLtDQHMvo #Uncategorized #Earthquake,[3]
593435448984244224,Govt. Officer listening to the problems of #NepalEarthquake victims at Gorakhpur #earthquake relief camp. http://t.co/Y6mzwxGaeG,[5]
593437068296060929,"Relief materials for earthquake affected people in Nepal are being loaded into an IAF transport aircraft, at Palam airport, in New Delhi.",[5]
593437118413705216,news:Nepal earthquake homeless urgently need tents; death toll above 5000 - CNN http://t.co/rPxdzV2Kq0,[1]
593440045861711872,"If you are a doctor interested to help in Nepal, contact us today at helpnepal@curofy.com #Nepal #HelpNepal #Earthquake #NepalQuakeRelief",[3]
593441956044218368,#KamalVinayak in Kathmandu one of the most effected area a lots of houses collapsed and see how earthquake ruined it http://t.co/B7jCsbNTOd,[6]
593442445464973312,"CNN: Nepal earthquake homeless urgently need tents; death toll above 5,000 http://t.co/DjdzQ5pTeW",[1]
593448591286411264,"at strand road and harison road crossing ~ this famous building is facing CRACK problem, due to recent earthquake. http://t.co/dB1KD5eyRA",[6]
593449277092864000,"If anyone is willing to help,please provide us face masks,sanitizers,sanitary pads #earthquake #nepal #NepalEarthquake  #relief #donate",[1]
